date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,94.0,73.625,55.0,10.25,13.417,3.167,,0.143,4.143,78.0,20.417,-27.0
2011-01-02,98.0,65.833,44.0,3.75,5.208,1.458,,,,92.0,35.25,-17.0
2011-01-03,52.0,42.333,31.0,1.083,1.375,0.292,,,,73.0,39.292,16.0
2011-01-04,67.0,53.417,43.0,3.208,4.167,0.958,,1.462,6.231,70.0,31.708,8.0
2011-01-05,54.0,44.208,32.0,1.167,1.792,0.625,,0.0,3.292,50.0,22.417,3.0
2011-01-06,64.0,50.125,33.0,4.955,6.227,1.273,,0.409,6.409,89.0,39.208,-6.0
2011-01-07,56.0,42.875,28.0,1.583,2.25,0.667,,0.0,4.167,62.0,27.417,-4.0
2011-01-08,69.0,48.375,29.0,3.375,4.167,0.792,,0.25,4.917,63.0,18.667,-15.0
2011-01-09,100.0,71.208,40.0,7.917,10.958,3.042,,0.875,7.958,75.0,18.75,-13.0
2011-01-10,100.0,52.417,31.0,5.167,6.458,1.292,,0.261,6.043,89.0,42.417,9.0
2011-01-11,80.0,61.25,42.0,3.708,4.625,0.917,,0.458,5.542,45.0,16.208,-11.0
2011-01-12,65.0,46.458,34.0,3.625,4.542,0.917,,0.083,5.5,33.0,-1.583,-31.0
2011-01-13,70.0,51.833,26.0,8.208,12.0,3.792,,0.667,5.583,105.0,27.708,-44.0
2011-01-14,54.0,42.667,28.0,1.708,2.375,0.667,,1.0,4.708,45.0,15.875,-3.0
2011-01-15,61.0,48.417,29.0,3.292,4.208,0.917,,1.042,9.0,62.0,17.208,-18.0
2011-01-16,62.0,47.208,35.0,3.875,4.833,0.958,,0.375,9.75,44.0,17.958,-1.0
2011-01-17,77.0,53.583,33.0,6.042,7.583,1.542,,0.13,7.261,54.0,13.375,-26.0
2011-01-18,74.0,54.417,29.0,11.292,14.833,3.542,,1.125,9.0,85.0,27.125,-21.0
