date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,,,,13.708,16.417,2.708,4.792,24.167,,,
2011-01-02,,,,9.25,11.667,2.417,4.818,19.333,,,
2011-01-03,,,,7.75,9.292,1.542,4.5,8.083,,,
2011-01-04,,,,9.167,11.042,1.875,5.833,16.25,,,
2011-01-05,,,,5.696,6.957,1.261,4.208,9.375,,,
2011-01-06,,,,18.042,26.792,8.75,5.091,22.583,,,
2011-01-07,,,,12.792,14.958,2.167,5.292,12.042,,,
2011-01-08,,,,14.792,23.042,8.25,5.125,10.375,,,
2011-01-09,,,,11.333,14.125,2.792,4.773,14.958,,,
2011-01-10,,,,14.905,18.19,3.286,5.417,11.917,,,
2011-01-11,,,,9.167,12.167,3.0,5.375,12.75,,,
2011-01-12,,,,15.875,25.208,9.333,5.417,11.708,,,
2011-01-13,,,,19.348,26.652,7.304,4.958,20.333,,,
2011-01-14,,,,13.875,18.292,4.417,6.875,12.875,,,
2011-01-15,,,,13.75,16.208,2.458,6.667,18.167,,,
2011-01-16,,,,6.375,8.25,1.875,4.955,13.375,,,
2011-01-17,,,,6.522,8.261,1.739,4.583,12.958,,,
2011-01-18,,,,20.583,26.25,5.667,5.583,19.917,,,
2011-01-19,,,,10.667,12.875,2.208,5.792,27.417,,,
2011-01-20,,,,2.696,4.087,1.391,4.417,20.667,,,
2011-01-21,,,,5.458,6.917,1.458,4.458,17.083,,,
2011-01-22,,,,4.5,5.542,1.042,4.333,20.958,,,
2011-01-23,,,,10.125,15.0,4.875,4.545,13.542,,,
2011-01-24,,,,13.292,18.75,5.458,5.625,11.667,,,
2011-01-25,,,,13.667,20.042,6.375,4.917,17.333,,,
2011-01-26,,,,10.125,12.583,2.458,5.167,13.458,,,
2011-01-27,,,,12.87,18.348,5.478,5.417,15.167,,,
2011-01-28,,,,12.083,14.208,2.125,6.167,17.708,,,
2011-01-29,,,,9.125,10.792,1.667,8.208,11.167,,,
2011-01-30,,,,13.333,18.167,4.833,4.455,10.458,,,
2011-01-31,,,,17.167,21.833,4.667,5.083,16.458,,,
2011-02-01,,,,10.958,13.708,2.75,6.375,19.875,,,
2011-02-02,,,,5.958,7.667,1.708,5.125,10.917,,,
2011-02-03,,,,16.217,23.913,7.696,4.826,12.708,,,
