date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,207.333,78.0,65.333,55.0,23.167,21.75,28.375,6.625,,19.167,89.0,47.333,18.0,230.5
2011-01-02,198.375,88.0,67.625,46.0,17.25,15.542,17.917,2.375,,14.875,110.0,49.042,17.0,215.625
2011-01-03,194.5,64.0,52.333,36.0,13.125,10.458,11.583,1.125,,3.417,101.0,52.25,12.0,207.625
2011-01-04,198.333,82.0,65.708,50.0,17.042,16.708,19.958,3.25,,8.375,90.0,39.542,0.0,215.375
2011-01-05,199.87,75.0,55.75,34.0,16.87,16.696,21.652,4.957,,7.083,91.0,35.5,-13.0,216.739
2011-01-06,207.696,81.0,64.917,45.0,26.609,34.958,52.0,17.042,,13.917,100.0,38.583,-9.0,234.304
2011-01-07,196.958,73.0,56.458,38.0,13.042,11.917,13.5,1.583,,6.625,89.0,45.833,11.0,210.0
2011-01-08,198.458,64.0,52.583,40.0,13.917,11.667,13.0,1.333,,4.792,92.0,46.917,8.0,212.375
2011-01-09,207.583,79.0,65.792,55.0,26.042,27.542,42.958,15.417,,20.917,91.0,44.417,6.0,233.625
2011-01-10,210.458,88.0,71.208,52.0,31.583,37.125,66.042,28.917,,24.208,98.0,49.5,0.0,242.042
2011-01-11,199.381,84.0,60.522,32.0,24.0,21.409,38.045,16.636,,20.217,105.0,47.375,7.0,223.381
2011-01-12,200.609,53.0,42.917,32.0,18.652,20.5,27.125,6.625,,7.583,65.0,26.125,-6.0,219.261
2011-01-13,205.875,71.0,54.083,38.0,28.208,32.833,56.833,24.0,,18.458,107.0,39.458,-21.0,234.083
2011-01-14,204.292,65.0,52.0,41.0,20.708,18.375,28.083,9.708,,11.125,72.0,38.458,4.0,225.0
2011-01-15,206.875,69.0,59.25,49.0,21.875,23.083,31.292,8.208,,15.792,65.0,32.375,2.0,228.75
2011-01-16,199.625,58.0,53.083,48.0,19.167,23.917,30.792,6.875,,19.542,50.0,38.833,25.0,218.792
2011-01-17,206.174,71.0,56.958,44.0,24.565,30.87,45.913,15.043,,21.083,72.0,39.083,10.0,230.739
2011-01-18,208.636,72.0,64.375,52.0,35.227,42.826,74.304,31.478,,29.762,84.0,34.667,-12.0,243.864
2011-01-19,200.417,98.0,70.875,61.0,24.5,26.167,39.25,13.083,,26.167,99.0,51.25,2.0,224.917
2011-01-20,196.167,98.0,96.625,87.0,14.458,18.833,21.625,2.792,,22.375,33.0,17.5,11.0,210.625
2011-01-21,195.458,98.0,96.167,90.0,14.333,16.333,18.417,2.083,,,33.0,26.708,21.0,209.792
2011-01-22,206.75,98.0,90.583,75.0,21.125,18.125,31.5,13.375,,,81.0,49.208,24.0,227.875
2011-01-23,220.391,98.0,94.792,78.0,36.783,27.783,77.13,49.348,,,67.0,39.083,8.0,257.174
2011-01-24,203.455,98.0,72.292,49.0,19.591,23.409,36.955,13.545,,,44.0,17.292,-2.0,223.045
2011-01-25,208.292,98.0,74.917,40.0,26.708,29.583,52.0,22.417,,,78.0,24.125,-18.0,235.0
2011-01-26,205.292,97.0,63.125,41.0,20.708,24.5,36.0,11.5,,14.0,57.0,16.958,-10.0,226.0
2011-01-27,211.0,90.0,68.167,41.0,29.708,30.458,61.583,31.125,,19.458,68.0,13.25,-34.0,240.708
2011-01-28,202.583,86.0,61.375,42.0,19.917,19.25,28.833,9.583,,15.375,55.0,13.125,-19.0,222.5
2011-01-29,197.174,59.0,46.167,32.0,10.87,7.696,8.565,0.87,,9.471,62.0,21.333,-4.0,208.043
2011-01-30,203.174,57.0,47.417,38.0,19.783,19.75,29.958,10.208,,12.25,60.0,23.542,-10.0,222.957
2011-01-31,205.625,82.0,58.292,44.0,22.667,25.375,40.0,14.625,,12.458,87.0,25.583,-28.0,228.292
2011-02-01,203.292,80.0,59.167,36.0,21.875,21.417,36.5,15.083,,17.625,119.0,42.417,-24.0,225.167
2011-02-02,197.286,63.0,46.0,28.0,14.238,13.591,15.909,2.318,,9.909,50.0,14.042,-10.0,211.524
2011-02-03,214.458,84.0,57.042,38.0,26.75,30.208,52.917,22.708,,14.958,71.0,12.542,-43.0,241.208
2011-02-04,210.261,87.0,59.292,35.0,27.304,29.391,49.826,20.435,,18.042,107.0,36.917,-32.0,237.565
2011-02-05,206.478,86.0,62.292,45.0,22.261,24.917,31.083,6.167,,23.0,97.0,50.958,6.0,228.739
2011-02-06,203.875,98.0,89.333,78.0,25.25,35.0,45.25,10.25,,43.708,51.0,40.125,29.0,229.125
2011-02-07,203.958,98.0,96.667,90.0,30.0,35.583,54.625,19.042,,40.583,98.0,71.625,46.0,233.958
2011-02-08,193.955,73.0,53.043,44.0,14.136,13.333,14.222,0.889,,9.174,84.0,57.083,21.0,208.091
2011-02-09,200.5,70.0,45.792,29.0,18.542,22.292,29.667,7.375,,9.25,81.0,33.583,-17.0,219.042
2011-02-10,207.217,91.0,61.583,43.0,28.565,32.522,51.304,18.783,,21.292,97.0,44.083,-3.0,235.783
2011-02-11,200.652,93.0,59.0,38.0,17.087,18.042,21.875,3.833,,17.333,87.0,44.125,-4.0,217.739
2011-02-12,199.125,74.0,51.333,38.0,13.917,11.667,13.25,1.583,,13.75,89.0,37.292,-10.0,213.042
2011-02-13,202.917,63.0,54.125,42.0,21.833,33.583,44.667,11.083,,24.958,90.0,47.417,7.0,224.75
2011-02-14,200.957,98.0,84.125,58.0,23.13,33.13,42.826,9.696,,40.87,54.0,45.292,35.0,224.087
