date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.87,73.0,59.083,42.0,15.13,16.542,19.333,2.792,8.667,3.25,,101.0,61.75,21.0,209.0
2011-01-02,190.478,80.0,67.167,56.0,8.174,6.478,6.783,0.304,9.167,3.667,,78.0,48.708,28.0,198.652
2011-01-03,189.783,72.0,60.0,49.0,9.391,10.042,11.125,1.083,10.667,3.0,,67.0,45.5,26.0,199.174
2011-01-04,192.217,84.0,61.125,25.0,7.13,7.208,7.667,0.458,20.417,6.375,,63.0,31.292,9.0,199.348
2011-01-05,190.182,81.0,72.0,58.0,11.273,8.826,9.696,0.87,2.217,2.87,,56.0,26.208,5.0,201.455
2011-01-06,194.565,84.0,66.5,42.0,25.087,20.917,30.5,9.583,9.625,3.583,,84.0,41.667,9.0,219.652
2011-01-07,191.217,74.0,66.875,54.0,12.348,7.583,8.375,0.792,3.5,2.5,,58.0,39.25,28.0,203.565
2011-01-08,193.478,80.0,67.333,55.0,10.957,12.0,13.542,1.542,4.125,2.375,,57.0,32.833,11.0,204.435
2011-01-09,194.304,78.0,66.208,50.0,17.87,13.0,16.435,3.435,10.875,3.542,,85.0,47.875,16.0,212.174
2011-01-10,198.609,84.0,66.708,44.0,29.609,25.875,39.083,13.208,20.75,4.75,,98.0,53.583,16.0,228.217
2011-01-11,191.652,73.0,61.042,35.0,14.478,11.583,13.167,1.583,16.375,4.917,,87.0,46.583,10.0,206.13
2011-01-12,191.636,82.0,65.75,42.0,15.636,14.652,19.435,4.783,5.478,3.478,,52.0,24.542,1.0,207.273
2011-01-13,193.522,81.0,61.458,39.0,21.348,17.083,24.083,7.0,12.667,4.167,,82.0,40.792,1.0,214.87
2011-01-14,191.913,78.0,67.583,56.0,11.783,9.542,10.792,1.25,16.75,4.333,,63.0,45.042,27.0,203.696
2011-01-15,191.522,75.0,59.917,45.0,9.522,8.375,9.458,1.083,7.875,3.333,,77.0,52.167,28.0,201.043
2011-01-16,191.174,57.0,50.542,42.0,10.0,10.565,11.783,1.217,11.833,3.208,,51.0,46.625,38.0,201.174
2011-01-17,194.0,84.0,59.458,34.0,20.391,19.333,27.208,7.875,12.292,3.792,,79.0,42.833,16.0,214.391
2011-01-18,195.087,77.0,55.167,26.0,25.739,24.0,30.435,6.435,11.043,3.727,,105.0,46.0,-2.0,220.826
2011-01-19,192.13,85.0,66.458,47.0,32.739,22.0,28.167,6.167,10.333,3.708,,81.0,51.958,35.0,224.87
2011-01-20,189.391,86.0,77.417,66.0,20.348,15.625,17.5,1.875,7.208,3.0,,93.0,70.917,49.0,209.739
2011-01-21,191.217,86.0,80.875,73.0,21.652,17.042,18.75,1.708,11.125,2.652,,81.0,69.958,58.0,212.87
2011-01-22,192.174,90.0,77.292,54.0,21.13,15.333,19.125,3.792,9.333,2.542,,108.0,64.0,31.0,213.304
2011-01-23,191.174,78.0,71.625,60.0,12.957,8.174,9.043,0.87,3.417,2.625,,72.0,52.0,20.0,204.13
2011-01-24,189.826,84.0,65.833,47.0,11.174,8.417,9.917,1.5,3.25,2.75,,40.0,20.292,7.0,201.0
2011-01-25,190.455,62.0,50.375,30.0,11.727,9.957,11.348,1.391,12.565,4.217,,47.0,15.292,-5.0,202.182
2011-01-26,191.217,76.0,58.625,46.0,10.435,8.708,9.875,1.167,4.75,3.083,,41.0,13.25,-7.0,201.652
2011-01-27,192.087,75.0,61.167,53.0,10.174,12.375,13.667,1.292,17.583,5.167,,59.0,24.958,-2.0,202.261
2011-01-28,191.957,74.0,65.0,52.0,12.957,10.458,11.417,0.958,14.042,4.25,,56.0,31.25,14.0,204.913
2011-01-29,191.261,83.0,68.083,49.0,9.739,7.083,7.667,0.583,4.833,2.5,,42.0,21.25,5.0,201.0
